provinsi,angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
0.5454545454545454,0.6981503345139712,0.5997647981183849,0.7073608617594255,0.4127108129222003
0.5454545454545454,0.6800472255017711,0.6377891023128185,0.6780371035308199,0.2830752263223198
0.5454545454545454,0.6831955922865016,0.581732653861231,0.6708557749850389,0.30664951059234413
0.5454545454545454,0.7032664305391578,0.6009408075264602,0.6624775583482945,0.38316253848628284
0.5454545454545454,0.6763085399449036,0.6091728733829871,0.6822262118491921,0.24902348237672906
0.5454545454545454,0.7278630460448645,0.639749117992944,0.7001795332136446,0.3585313174946005
0.5454545454545454,0.6373475009838647,0.5354762838102706,0.6337522441651706,0.2634529663158862
0.5454545454545454,0.7032664305391578,0.5903567228537828,0.6511071214841413,0.27333302697486334
0.5454545454545454,0.4620228256591896,0.66640533124265,0.6535008976660683,0.2705758007444511
0.5454545454545454,0.7619047619047619,0.8463347706781654,0.8078994614003592,0.4539313450668628
0.5454545454545454,0.7701692247146794,0.8479027832222658,0.8108916816277678,0.43214925784660635
0.48484848484848486,0.7493112947658402,0.6428851430811446,0.7115499700777977,0.45641284867423376
0.48484848484848486,0.7471467926013378,0.675421403371227,0.6391382405745063,0.5124304949221083
0.48484848484848486,0.7034632034632033,0.5876127009016072,0.6289646918013166,0.45452874408345206
0.48484848484848486,0.7697756788665879,0.5527244217953745,0.6523040095751047,0.47925187261614816
0.48484848484848486,0.6467926013380558,0.5272442179537437,0.6205864751645721,0.43256284178116816
0.48484848484848486,0.7884691066509251,0.6769894159153274,0.6247755834829444,0.42838104866504295
0.48484848484848486,0.8437622983077535,0.8004704037632302,0.7163375224416517,0.6212949772528837
0.5151515151515151,0.7656434474616298,0.6597412779302234,0.6816277678037104,0.43849087817655447
0.5151515151515151,0.7296340023612751,0.6848294786358291,0.7312986235786954,0.5361885942741602
0.5151515151515151,0.5379771743408108,0.7012936103488828,0.760622381807301,0.5604062313312808
0.5151515151515151,0.43073593073593086,0.5586044688357508,0.6828246558946739,0.4260374063691926
0.5151515151515151,0.6117670208579304,0.5648765190121522,0.7079593058049073,0.42649694407426136
0.5151515151515151,0.8431719795356165,0.8600548804390437,0.725314183123878,0.7249666835163826
0.5151515151515151,0.7988980716253447,0.8224225793806351,0.7737881508078995,0.5973530628188044
0.15151515151515152,0.671192443919717,0.6879655037240299,0.6846199880311191,0.4737374201553238
0.15151515151515152,0.8760330578512399,0.906703253626029,0.7444643925792939,1.0000000000000002
0.15151515151515152,0.8892168437622985,0.919639357114857,0.7684021543985639,0.7121915353154726
0.15151515151515152,0.8770169224714679,0.8871030968247746,0.7223219628964692,0.6887551123569688
0.15151515151515152,0.8516332152695796,0.8608388867110938,0.6971873129862358,0.8499149855245622
0.15151515151515152,0.8293978748524204,0.8326146609172873,0.6852184320766008,0.7537796976241902
0.24242424242424243,0.7621015348288078,0.6468051744413956,0.6834230999401557,0.3648269840540416
0.24242424242424243,0.7589531680440769,0.564484515876127,0.6678635547576303,0.28803823353706176
0.24242424242424243,0.7178276269185364,0.5401803214425717,0.646918013165769,0.24870180598318092
0.24242424242424243,0.8559622195985832,0.6958055664445316,0.6888090963494914,0.3586232250356142
0.24242424242424243,0.7682014954742229,0.5931007448059585,0.6546977857570317,0.2514130784430863
0.24242424242424243,0.6942148760330578,0.6048608388867112,0.6828246558946739,0.24576076467074126
0.24242424242424243,0.7878787878787881,0.6154449235593885,0.782166367444644,0.30035384403290294
0.24242424242424243,0.8567493112947662,0.5993727949823598,0.6606822262118492,0.31234777813519604
0.24242424242424243,0.7953561589925231,0.5789886319090553,0.6696588868940755,0.3636781397913699
0.24242424242424243,0.7280598189689096,0.5684045472363779,0.6606822262118492,0.3274665686319563
0.24242424242424243,0.8122786304604488,0.6636613092904744,0.7055655296229802,0.36404576995542487
0.24242424242424243,0.7835497835497836,0.5237161897295178,0.6624775583482945,0.3384954735536051
0.24242424242424243,0.8144431326249513,0.5691885535084281,0.6397366846199881,0.3824732319286798
0.24242424242424243,0.7550177095631643,0.6268130145041162,0.6558946738479953,0.4321952116171132
0.24242424242424243,0.8008658008658012,0.6060368482947864,0.6570915619389587,0.42176370571205374
0.24242424242424243,0.8571428571428572,0.724029792238338,0.7151406343506882,0.4094021414457057
0.24242424242424243,0.8087367178276272,0.6315170521364171,0.6397366846199881,0.2839023941914434
0.24242424242424243,0.7721369539551359,0.6142689141513133,0.6630760023937763,0.2845457469785396
0.24242424242424243,0.8630460448642268,0.8145825166601334,0.7318970676241772,0.43389550112586744
0.24242424242424243,0.8093270365997638,0.7953743629949039,0.7408737283064034,0.3945131198014798
0.24242424242424243,0.8860684769775684,0.8479027832222658,0.7791741472172352,0.6903175405542026
0.24242424242424243,0.8079496261314443,0.7953743629949039,0.7145421903052065,0.4270024355498369
0.24242424242424243,0.9120425029515942,0.9137593100744806,0.7719928186714542,0.6095767657736317
0.24242424242424243,0.893349075167257,0.8886711093688751,0.7624177139437464,0.6003860116722577
0.24242424242424243,0.8766233766233769,0.8675029400235202,0.7552363853979653,0.4443270070309269
0.24242424242424243,0.8016528925619837,0.724029792238338,0.7342908438061042,0.3606911447084234
0.24242424242424243,0.7573789846517118,0.6762054096432772,0.7211250748055057,0.3741555994669363
0.2727272727272727,0.8555686737504922,0.5621324970599765,0.6852184320766008,0.37764808602545846
0.2727272727272727,0.8449429358520266,0.5970207761662094,0.720526630760024,0.42635908276274076
0.2727272727272727,0.8211334120425033,0.5562524500196002,0.6463195691202873,0.35614172142824324
0.2727272727272727,0.8642266824085008,0.5201881615052921,0.6343506882106523,0.3222278387941731
0.2727272727272727,0.839236521054703,0.5942767542140338,0.7271095152603232,0.299618583704793
0.2727272727272727,0.8929555293191656,0.6479811838494709,0.7366846199880311,0.3628509719222463
0.2727272727272727,0.771349862258953,0.5233241865934928,0.6331538001196889,0.38431138274895454
0.2727272727272727,0.8539944903581276,0.5970207761662094,0.6816277678037104,0.3344974955195074
0.2727272727272727,0.9313262495080679,0.617796942375539,0.6846199880311191,0.48260649786314974
0.2727272727272727,0.9643841007477372,0.7083496667973345,0.7295032914422502,0.4482330775240109
0.2727272727272727,1.0,0.7479419835358683,0.7594254937163376,0.41840908046505215
0.2727272727272727,0.9445100354191265,0.5856526852214818,0.6762417713943747,0.3248472037130647
0.2727272727272727,0.9929161747343569,0.6883575068600549,0.7474566128067026,0.41569780800514683
0.2727272727272727,0.9214876033057853,0.6009408075264602,0.7001795332136446,0.46987730343274664
0.2727272727272727,0.8864620228256594,0.5546844374754998,0.6726511071214842,0.36161022011856075
0.2727272727272727,0.8734750098386463,0.5393963151705214,0.6756433273488929,0.3367032765038372
0.2727272727272727,0.8758362849271939,0.5852606820854567,0.65409934171155,0.3761316115987317
0.2727272727272727,0.9378197560015749,0.6005488043904352,0.7025733093955716,0.37548825881163556
0.2727272727272727,0.956316410861866,0.7059976479811839,0.720526630760024,0.4077937594779652
0.2727272727272727,0.9254230617866983,0.6287730301842415,0.6959904248952723,0.37185791094159276
0.2727272727272727,0.9061393152302246,0.6299490395923169,0.725314183123878,0.365424383070631
0.2727272727272727,0.9205037386855577,0.6201489611916896,0.7079593058049073,0.4470842332613391
0.2727272727272727,0.9138134592680047,0.5695805566444533,0.6816277678037104,0.3168052938743624
0.2727272727272727,0.8687524596615512,0.5872206977655822,0.7043686415320168,0.4384449244060476
0.2727272727272727,0.8793781975600159,0.5421403371226969,0.65409934171155,0.3334405587978494
0.2727272727272727,0.8412042502951596,0.5676205409643278,0.6714542190305206,0.37144432700703095
0.2727272727272727,0.840417158598977,0.4986279890239121,0.6457211250748055,0.2928633794402831
0.2727272727272727,0.7654466745375839,0.5566444531556253,0.7001795332136446,0.33651946142180966
0.2727272727272727,0.6849665486029122,0.4829478635829087,0.6714542190305206,0.3574743807729424
0.2727272727272727,0.9702872884691067,0.8620148961191689,0.7887492519449432,0.45774550801893293
0.2727272727272727,0.9862258953168044,0.852998823990592,0.8186714542190305,0.5815909195349478
0.2727272727272727,0.9980322707595435,0.86671893375147,0.8509874326750448,0.6174348605303066
0.2727272727272727,0.9970484061393154,0.8431987455899649,0.8575703171753442,0.6068654933137265
0.2727272727272727,0.8695395513577333,0.7122696981575853,0.6971873129862358,0.4982307798354855
0.2727272727272727,0.8711137347500988,0.7001176009408075,0.71573907839617,0.4962547677036901
0.12121212121212122,0.8968909878000786,0.7001176009408075,0.7935368043087971,0.3450668627360875
0.12121212121212122,0.842778433687525,0.7526460211681694,0.8611609814482346,0.611644685446441
0.12121212121212122,0.8555686737504922,0.5617404939239514,0.7283064033512867,0.314829281742567
0.12121212121212122,0.88823297914207,0.8463347706781654,0.9305804907241173,0.6324157897155462
0.12121212121212122,0.8817394726485634,0.9208153665229322,0.9814482345900659,0.7677036900877718
0.30303030303030304,0.7992916174734357,0.5938847510780086,0.6858168761220826,0.2971830338679289
0.30303030303030304,0.8264462809917354,0.5903567228537828,0.7510472770795931,0.34207986765314097
0.30303030303030304,0.8711137347500988,0.5997647981183849,0.6822262118491921,0.33321078994531506
0.30303030303030304,0.8817394726485634,0.6605252842022737,0.725314183123878,0.38375993750287213
0.30303030303030304,0.8593073593073597,0.5927087416699334,0.6840215439856374,0.38072698864941873
0.30303030303030304,0.8156237701692248,0.626813014504116,0.7420706163973668,0.4015440466890308
0.30303030303030304,0.8152302243211333,0.5891807134457077,0.7336923997606224,0.3481917191305547
0.30303030303030304,0.7243211334120425,0.5429243433947473,0.6546977857570317,0.29897523091769684
0.30303030303030304,0.6879181424635972,0.4986279890239121,0.7342908438061042,0.3245714810900235
0.30303030303030304,0.7408500590318772,0.5840846726773814,0.7121484141232794,0.44143191948899413
0.30303030303030304,0.5922865013774108,0.4774598196785574,0.7241172950329144,0.3695142686457424
0.30303030303030304,0.6841794569067297,0.5237161897295178,0.7163375224416517,0.34410183355544327
0.30303030303030304,0.6127508854781585,0.4762838102704821,0.6828246558946739,0.39253710766968436
0.30303030303030304,0.7186147186147189,0.5707565660525284,0.6912028725314183,0.3687790083176325
0.30303030303030304,0.8726879181424638,0.8255586044688358,0.8228605625374028,0.5559027618216075
0.30303030303030304,0.8148366784730428,0.697373578988632,0.7031717534410533,0.47116400900693906
0.30303030303030304,0.8136560409287688,0.6671893375147001,0.7402752842609216,0.4037038739028537
0.30303030303030304,0.7766627312081864,0.6303410427283418,0.7151406343506882,0.441477873259501
0.30303030303030304,0.776269185360094,0.6079968639749119,0.7187312986235788,0.41565185423463996
0.30303030303030304,0.8162140889413618,0.6601332810662486,0.7690005984440456,0.42649694407426136
0.30303030303030304,0.8128689492325858,0.5970207761662094,0.6959904248952723,0.39901658931115297
0.30303030303030304,0.7878787878787881,0.5684045472363779,0.7001795332136446,0.3475024125729516
0.30303030303030304,0.779417552144825,0.5617404939239514,0.661280670257331,0.36579201323468596
0.30303030303030304,0.8134592680047232,0.6370050960407684,0.7660083782166368,0.4046229493129912
0.30303030303030304,0.8166076347894529,0.7663661309290475,0.7630161579892281,0.48968337852120775
0.30303030303030304,0.7176308539944909,0.4555076440611525,0.6433273488928786,0.28601626763475946
0.30303030303030304,0.6330184966548607,0.38102704821638567,0.6774386594853381,0.2825697348467442
0.30303030303030304,0.6202282565918931,0.5437083496667974,0.7456612806702574,0.2851890997656358
0.30303030303030304,0.7839433293978755,0.4555076440611525,0.7396768402154399,0.3029732089517945
0.30303030303030304,0.8722943722943723,0.8259506076048609,0.8515858767205267,0.4623868388401268
0.30303030303030304,0.8719008264462809,0.830654645237162,0.7989228007181329,0.5208400349248656
0.30303030303030304,0.8506493506493511,0.8537828302626422,0.8707360861759426,0.6437204172602362
0.30303030303030304,0.7255017709563165,0.7275578204625637,0.7486535008976661,0.44965764440972383
0.30303030303030304,0.777449822904368,0.7397099176793416,0.7444643925792939,0.5071458113138183
0.30303030303030304,0.8492719401810316,0.8428067424539397,0.7672052663076002,0.515049859841
0.30303030303030304,0.8221172766627318,0.9008232065856527,0.7911430281268701,0.6388033638160011
0.30303030303030304,0.8752459661550573,0.8196785574284595,0.8156792339916218,0.7243692844997933
0.30303030303030304,0.8162140889413618,0.7546060368482949,0.7983243566726512,0.47741372179587344
0.06060606060606061,0.5127902400629671,0.541748333986672,0.7486535008976661,0.27282753549928773
0.06060606060606061,0.61314443132625,0.5029400235201882,0.6511071214841413,0.27186250631864345
0.06060606060606061,0.7123179850452579,0.6813014504116034,0.6971873129862358,0.4381692017830063
0.06060606060606061,0.5135773317591501,0.5942767542140338,0.696588868940754,0.3725012637286889
0.06060606060606061,0.7746950019677294,0.8361426891415131,0.7582286056253741,0.558935710675061
0.06060606060606061,0.5840220385674932,0.7930223441787535,0.7175344105326152,0.4801709480262856
0.06060606060606061,0.6467926013380558,0.689141513132105,0.6941950927588271,0.4997013004917054
0.06060606060606061,0.8089334907516728,0.897687181497452,0.8055056852184321,0.5979045080648868
0.030303030303030304,0.8128689492325858,0.6589572716581734,0.7061639736684621,0.414594917512982
0.030303030303030304,0.8636363636363633,0.7169737357898863,0.7073608617594255,0.5338909057488168
0.030303030303030304,0.9169618260527357,0.8365346922775383,0.7779772591262718,0.6755663802214973
0.030303030303030304,0.8652105470287292,0.7475499803998432,0.770197486535009,0.5437709664077939
0.030303030303030304,0.776269185360094,0.6522932183457468,0.7121484141232794,0.39272092275171183
0.030303030303030304,0.7392758756395126,0.5833006664053313,0.6762417713943747,0.3885850834060935
0.030303030303030304,0.7357339630066906,0.49431595452763616,0.6828246558946739,0.34644547585129365
0.030303030303030304,0.7931916568280206,0.577420619364955,0.7211250748055057,0.4950599696705115
0.030303030303030304,0.9092876820149551,0.8851430811446491,0.7713943746259725,0.7772620743532008
0.6363636363636364,0.6109799291617475,0.5248921991375932,0.7636146020347098,0.4019116768530859
0.6363636363636364,0.5733963006690281,0.501764014112113,0.7570317175344106,0.35540646110013324
0.6363636363636364,0.5667060212514761,0.5413563308506468,0.7684021543985639,0.3188272597766647
0.6363636363636364,0.6290830381739472,0.6519012152097217,0.7193297426690605,0.3109691650199899
0.6363636363636364,0.5985832349468714,0.679733437867503,0.7546379413524836,0.2844538394375259
0.6363636363636364,0.5792994883903972,0.6526852214817719,0.7438659485338122,0.26418822664399616
0.6363636363636364,0.6548602912239279,0.6852214817718543,0.7444643925792939,0.4135839345618308
0.6363636363636364,0.614718614718615,0.4766758134065073,0.7055655296229802,0.3019622260006434
0.6363636363636364,0.7870916961826051,0.7589180713445708,0.8647516457211251,0.5826938100271128
0.6363636363636364,0.7335694608421885,0.8396707173657391,0.8282465589467386,0.39180184734157436
0.6666666666666667,0.5913026367571823,0.5213641709133674,0.720526630760024,0.21961306925233215
0.6666666666666667,0.5218417945690672,0.5703645629165034,0.696588868940754,0.3122099168236754
0.6666666666666667,0.5149547422274696,0.5715405723245786,0.7582286056253741,0.23004457515739168
0.6666666666666667,0.5641479732388825,0.5205801646413172,0.6816277678037104,0.19466017186710172
0.6666666666666667,0.5924832743014563,0.6201489611916896,0.7259126271693597,0.1688801066127476
0.6666666666666667,0.5145611963793781,0.5633085064680518,0.663674446439258,0.21566104498874133
0.6666666666666667,0.38547815820543097,0.6452371618972953,0.6618791143028127,0.19994485547539176
0.6666666666666667,0.6029122392758759,0.6358290866326931,0.6726511071214842,0.21818850236661919
0.6666666666666667,0.5279417552144818,0.6142689141513133,0.7019748653500898,0.2301824364689123
0.6666666666666667,0.6196379378197561,0.5319482555860447,0.7444643925792939,0.25109140204953817
0.6666666666666667,0.5338449429358518,0.6326930615444925,0.7540394973070018,0.29984835255732734
0.6666666666666667,0.6357733175914992,0.6691493531948256,0.6894075403949731,0.2819723358301549
0.6666666666666667,0.5932703659976388,0.581732653861231,0.7474566128067026,0.21547722990671386
0.6666666666666667,0.5135773317591501,0.6076048608388868,0.7181328545780971,0.17678415513992923
0.6666666666666667,0.607831562377017,0.6068208545668367,0.6768402154398564,0.21593676761178254
0.6666666666666667,0.6424635970090518,0.5366522932183457,0.7127468581687613,0.15026882955746523
0.6666666666666667,0.6471861471861473,0.4790278322226577,0.710951526032316,0.17765727677955978
0.6666666666666667,0.6042896497441954,0.6201489611916896,0.6804308797127468,0.25237810762373053
0.6666666666666667,0.6273120818575362,0.590748725989808,0.6804308797127468,0.14071044529203625
0.6666666666666667,0.33471074380165255,0.5311642493139946,0.71573907839617,0.12338587381094623
0.6666666666666667,0.5161353797717436,0.5441003528028225,0.6941950927588271,0.15417490005054918
0.6666666666666667,0.7072018890200709,0.9027832222657782,0.9108318372232197,0.4847203713064658
0.33333333333333337,0.6770956316410865,0.5107800862406899,0.6882106523040097,0.3604154220853822
0.33333333333333337,0.8648170011806373,0.5409643277146218,0.6546977857570317,0.3053628050181518
0.33333333333333337,0.8354978354978364,0.5684045472363779,0.6768402154398564,0.23937319057028633
