angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
0.5837673611111107,0.6120768526989939,0.511574074074074,0.656612267867192
0.4357638888888893,0.5617566331198538,0.6203703703703702,0.5708497467642093
0.4296875000000009,0.7429094236047578,0.7175925925925921,0.5350590883511537
0.4201388888888884,0.7145471180237877,0.7569444444444442,0.3977490151941474
0.579427083333333,0.6623970722781338,0.6921296296296293,0.685312324141812
0.6410590277777777,0.6303751143641356,0.7268518518518516,0.7392234102419808
0.6401909722222214,0.2598353156450137,0.6782407407407405,0.10433314575126618
0.6154513888888884,0.3339432753888383,0.5902777777777777,0.05863815419245921
0.6349826388888893,0.9011893870082346,0.6921296296296293,0.7230163196398425
0.12282986111111072,0.7657822506861851,0.6273148148148149,0.6631401238041643
1.0,1.0000000000000002,0.9652777777777777,0.8016882386043893
0.7608506944444446,0.9899359560841723,0.6226851851851847,0.8468204839617333
0.9635416666666661,1.0000000000000002,1.0,1.0
0.8914930555555554,1.0000000000000002,0.8657407407407405,0.6422059651097354
0.63671875,1.0000000000000002,0.9629629629629628,0.6405177265053461
0.8003472222222214,0.6093321134492224,0.7754629629629628,0.31221159257175013
0.1935763888888884,0.42360475754803306,0.5717592592592591,0.11592571750140679
0.7508680555555554,0.5645013723696248,0.6782407407407405,0.4605514912774338
0.5807291666666652,0.4400731930466608,0.7222222222222223,0.5465391108610016
0.36024305555555536,0.5663311985361392,0.5300925925925926,0.5804164321890828
0.6922743055555554,0.6386093321134494,1.0,0.5676983680360157
0.5928819444444446,0.5297346752058554,0.8703703703703702,0.6270118176702306
0.899739583333333,0.6770356816102474,0.800925925925926,0.5110861001688238
0.6449652777777777,0.5068618481244282,0.6898148148148149,0.4979178390545864
0.4704861111111116,0.49588289112534345,0.6527777777777777,0.3429375351716375
0.5069444444444438,0.582799634034767,0.5486111111111112,0.5653348339898705
0.8142361111111107,0.6065873741994512,0.520833333333333,0.6797974113674732
0.49131944444444464,0.6010978956999089,0.7569444444444442,0.41384355655599325
0.983072916666667,1.0000000000000002,1.0,1.0
1.0,1.0000000000000002,0.9097222222222219,0.7707371975239166
0.6792534722222214,0.9121683440073194,0.7546296296296293,0.559144625773776
0.9001736111111107,1.0000000000000002,1.0,0.61328081035453
1.0,1.0000000000000002,1.0,0.9001688238604388
1.0,0.9743824336688018,0.8958333333333335,0.9135621834552616
0.7013888888888893,0.9679780420860022,1.0,0.8434440067529543
0.5434027777777777,0.6193961573650504,0.6805555555555554,0.5722003376477209
0.6792534722222214,0.5315645013723695,0.5,0.5735509285312324
0.49913194444444464,0.3440073193046662,0.4097222222222219,0.5400112549240292
0.7929687499999991,0.5928636779505949,0.5717592592592591,0.735846933033202
0.7612847222222223,0.8142726440988111,0.5624999999999996,0.7626336522228474
0.7430555555555545,0.7118023787740166,0.7337962962962963,0.6528981429375351
0.6918402777777768,0.6029277218664228,0.5671296296296298,0.4720315137872819
0.7743055555555562,0.7703568161024705,0.6736111111111107,0.7081598199212156
0.7057291666666652,0.5544373284537969,0.5671296296296298,0.4767585818795723
0.48133680555555625,0.45654162854528857,0.5624999999999996,0.30973550928531224
0.8819444444444429,1.0000000000000002,1.0,1.0
0.7643229166666661,0.867337602927722,0.6712962962962963,0.7423747889701744
0.6671006944444438,0.5791399817017386,0.8055555555555554,0.5744513224535734
0.7717013888888893,0.49588289112534345,0.4212962962962963,0.574901519414744
0.5928819444444446,0.49954254345837157,0.4745370370370372,0.7350590883511536
0.725260416666667,0.5178408051235135,0.5856481481481484,0.525267304445695
0.7786458333333321,0.5837145471180238,0.6296296296296298,0.41238041643218915
0.35633680555555536,0.3494967978042087,0.4097222222222219,0.45436128306133927
0.5043402777777768,0.5041171088746572,0.5185185185185182,0.4916150815981992
0.661458333333333,0.4629460201280877,0.5763888888888888,0.5664603263927968
0.4822048611111107,0.5306495882891127,0.5162037037037037,0.716150815981992
0.904947916666667,1.0000000000000002,1.0,0.7790658413055711
0.8671875,0.9460201280878318,1.0,0.5814293753517163
0.5190972222222214,0.6102470265324798,0.5925925925925926,0.5625211029825548
0.5594618055555554,0.2991765782250686,0.3564814814814814,0.6612267867191897
0.5946180555555554,0.47575480329368713,0.3657407407407405,0.6552616769836803
0.3480902777777777,0.5690759377859107,0.4652777777777777,0.5571187394485086
0.5277777777777777,0.3897529734675209,0.4143518518518521,0.5141249296567247
0.576822916666667,0.39707227813357737,0.4351851851851851,0.5628587507034326
0.5980902777777786,0.36596523330283626,0.3842592592592591,0.5481148002250984
0.4353298611111116,0.46935041171088754,0.31481481481481444,0.37310073157006185
0.5998263888888875,0.4483074107959748,0.4722222222222223,0.6961170512099042
0.3007812499999991,0.4794144556267157,0.45833333333333304,0.6297129994372537
0.24869791666666696,0.4263494967978043,0.38657407407407396,0.5080472706809229
0.5295138888888884,0.30100640439158277,0.47685185185185164,0.3689364096792347
0.30381944444444375,0.3705397987191219,0.2939814814814814,0.5368598761958356
0.7921006944444446,0.9817017383348583,0.9305555555555554,1.0
0.7291666666666661,0.8819762122598356,0.6666666666666665,0.8590883511536296
0.4197048611111107,0.724611161939616,0.708333333333333,0.43016319639842426
0.6410590277777777,0.8206770356816102,0.7222222222222223,0.939786156443444
0.47960069444444375,0.7227813357731019,0.7453703703703702,0.5397861564434441
0.5516493055555562,0.6075022872827083,0.8703703703703702,0.561283061339336
0.5125868055555545,0.48215919487648673,0.574074074074074,0.5995498030388295
0.38237847222222143,0.563586459286368,0.6273148148148149,0.39437253798536864
0.47526041666666696,0.47666971637694444,0.6689814814814814,0.3475520540236352
0.3849826388888884,0.5462031107044834,0.5624999999999996,0.5868317388857625
0.09201388888888928,0.5187557182067704,0.5717592592592591,0.6922903770399549
0.48567708333333215,0.5315645013723695,0.6273148148148149,0.470793472144063
0.4908854166666661,0.3641354071363223,0.7013888888888888,0.47867191896454697
0.6831597222222214,1.0000000000000002,1.0,1.0
0.45703125,0.5187557182067704,0.43055555555555536,0.5325830050647158
0.5525173611111107,0.3366880146386093,0.4351851851851851,0.47011817670230727
0.6167534722222214,0.41903019213174786,0.511574074074074,0.5352841868317388
0.7274305555555554,0.48215919487648673,0.5879629629629628,0.5572312886888013
0.64453125,0.4373284537968891,0.6041666666666665,0.712886888013506
0.6046006944444438,0.5260750228728273,0.4907407407407409,0.3953854811480022
0.6115451388888893,0.3952424519670632,0.4629629629629628,0.4531232414181203
0.6558159722222223,0.4400731930466606,0.43055555555555536,0.6405177265053461
0.5963541666666661,0.4592863677950596,0.5069444444444442,0.31198649409116486
0.7100694444444438,0.5306495882891127,0.5763888888888888,0.5801913337084974
0.510416666666667,0.2872827081427265,0.31944444444444464,0.34732695554305004
0.6558159722222223,0.4153705397987191,0.38657407407407396,0.37152504220596505
0.12369791666666696,0.5928636779505949,0.3958333333333335,0.3647720877884073
0.7851562499999991,1.0000000000000002,0.9930555555555554,0.8138435565559932
0.803385416666667,1.0000000000000002,1.0,0.7604952166572876
0.7573784722222223,0.5379688929551694,0.6203703703703702,0.8199212155317952
0.7526041666666661,0.6139066788655081,0.3402777777777777,0.9571187394485088
0.6562499999999991,0.4089661482159197,0.30092592592592604,0.8153066966797973
0.8025173611111107,0.3275388838060387,0.3912037037037033,0.8758581879572311
0.5312499999999991,0.2680695333943277,0.2685185185185186,0.7615081598199211
0.84375,0.6175663311985362,0.2847222222222223,0.751266178953292
0.9657118055555562,0.90576395242452,0.6388888888888888,1.0
0.7934027777777786,0.5773101555352242,0.5046296296296293,0.7760270118176702
0.7139756944444446,0.6358645928636779,0.6967592592592591,1.0
0.2912326388888884,0.6742909423604759,0.8101851851851851,1.0
0.0546875,0.34126258005489496,0.5092592592592595,0.745526167698368
0.45399305555555625,0.3559011893870083,0.6064814814814814,0.7466516601012942
0.9644097222222223,1.0000000000000002,0.6736111111111107,1.0
0.8667534722222223,0.956999085086917,0.8611111111111112,1.0
0.5850694444444446,0.6431838975297348,0.5162037037037037,0.8623522791221159
1.0,1.0000000000000002,0.7476851851851851,1.0
1.0,1.0000000000000002,0.8402777777777777,1.0
1.0,1.0000000000000002,0.6620370370370368,1.0
0.983072916666667,1.0000000000000002,0.5648148148148144,1.0
0.9340277777777777,0.9807868252516012,0.5185185185185182,1.0
0.7855902777777777,0.5471180237877402,0.511574074074074,0.5956105796285875
0.7786458333333321,0.35498627630375124,0.45138888888888884,0.40754079909960605
0.6879340277777777,0.29826166514181174,0.37037037037037024,0.31119864940911646
0.9926215277777768,0.6614821591948767,0.5324074074074074,0.5804164321890828
0.7990451388888893,0.4217749313815189,0.4004629629629628,0.3178390545863815
0.6358506944444438,0.44922232387923167,0.5092592592592595,0.3039954980303883
0.842447916666667,0.47392497712717296,0.8935185185185182,0.4377039954980304
0.9943576388888893,0.43641354071363225,0.42361111111111116,0.46707934721440636
0.8589409722222223,0.3888380603842636,0.45833333333333304,0.5927968486212718
0.7105034722222214,0.3641354071363223,0.42361111111111116,0.5041080472706809
0.8962673611111107,0.5864592863677951,0.5972222222222219,0.5936972425436129
0.8328993055555545,0.2598353156450137,0.43055555555555536,0.5311198649409117
0.901041666666667,0.36596523330283626,0.34259259259259256,0.6388294879009566
0.7699652777777777,0.5004574565416289,0.40509259259259256,0.7606077658975801
0.87109375,0.4519670631290029,0.4097222222222219,0.7350590883511536
0.9952256944444438,0.7273559011893871,0.6342592592592591,0.7047833427124366
0.8884548611111116,0.5114364135407137,0.34259259259259256,0.39741136747326955
0.8077256944444438,0.47118023787740193,0.43287037037037024,0.39898705683736635
1.0,0.9387008234217753,0.699074074074074,0.7647720877884074
0.8897569444444438,0.8938700823421777,0.7337962962962963,0.6683173888576253
1.0,1.0000000000000002,0.8819444444444442,1.0
0.8867187499999991,0.8938700823421777,0.6319444444444442,0.7478897017445132
1.0,1.0000000000000002,0.8541666666666665,1.0
1.0,1.0000000000000002,0.8171296296296298,1.0
1.0,1.0000000000000002,0.7893518518518516,0.7903207653348339
0.8728298611111107,0.7273559011893871,0.708333333333333,0.585481148002251
0.7751736111111107,0.615736505032022,0.657407407407407,0.6184580754079909
0.9917534722222223,0.3494967978042087,0.5185185185185182,0.6270118176702306
0.9683159722222214,0.43092406221408996,0.6550925925925926,0.7463140123804164
0.9157986111111107,0.33577310155535245,0.36805555555555536,0.5743387732132808
1.0,0.25160109789569995,0.3217592592592591,0.49127743387732137
0.9557291666666661,0.42451967063129015,0.6805555555555554,0.4359032076533482
1.0,0.5498627630375117,0.7175925925925921,0.5907709622960045
0.8059895833333321,0.25892040256175664,0.31712962962962976,0.6433314575126619
0.9882812500000009,0.43092406221408996,0.5046296296296293,0.521328081035453
1.0,0.4794144556267155,0.5162037037037037,0.884074282498593
1.0,0.6907593778591037,0.6898148148148149,0.7998874507597074
1.0,0.7831655992680695,0.8055555555555554,0.7268429938097918
1.0,0.40439158279963405,0.4837962962962963,0.49769274057400104
1.0,0.6440988106129919,0.7592592592592595,0.7202025886325267
1.0,0.4400731930466606,0.5763888888888888,0.8528981429375351
1.0,0.3321134492223239,0.46990740740740744,0.5877321328081035
1.0,0.29643183897529757,0.4814814814814814,0.5267304445694991
1.0,0.40347666971637697,0.3981481481481479,0.623297692740574
1.0,0.43915827996340373,0.5856481481481484,0.6217220033764772
1.0,0.6852698993595612,0.6550925925925926,0.7008441193021946
1.0,0.5050320219579141,0.5601851851851851,0.6128306133933596
1.0,0.5077767612076856,0.6736111111111107,0.5970737197523917
1.0,0.4849039341262582,0.6064814814814814,0.7970737197523916
1.0,0.36688014638609356,0.5046296296296293,0.47799662352279126
1.0,0.4080512351326626,0.5925925925925926,0.7759144625773775
1.0,0.30283623055809694,0.3981481481481479,0.5187394485087224
0.9600694444444438,0.36230558096980814,0.4652777777777777,0.6118176702307259
0.958333333333333,0.20128087831656005,0.3657407407407405,0.41935846933033205
0.7929687499999991,0.3366880146386093,0.5763888888888888,0.5262802476083286
0.6154513888888884,0.16468435498627643,0.4652777777777777,0.577602701181767
1.0,1.0000000000000002,0.9189814814814814,0.8231851435002813
1.0,1.0000000000000002,1.0,1.0
1.0,1.0000000000000002,1.0,1.0
1.0,1.0000000000000002,1.0,1.0
1.0,0.6999085086916745,0.5648148148148144,0.9223410241980867
1.0,0.6715462031107047,0.636574074074074,0.9175014068655036
1.0,0.6715462031107047,0.9375,0.5472144063027575
0.9635416666666661,0.7941445562671547,1.0,1.0
0.9917534722222223,0.34858188472095164,0.6851851851851851,0.4731570061902082
1.0,1.0000000000000002,1.0,1.0
1.0,1.0000000000000002,1.0,1.0
0.8676215277777768,0.42360475754803306,0.520833333333333,0.4299380979178391
0.9275173611111107,0.4153705397987191,0.7731481481481479,0.5398987056837365
1.0,0.4373284537968891,0.5069444444444442,0.5181767023072594
1.0,0.5791399817017386,0.6736111111111107,0.6419808666291502
1.0,0.4208600182982618,0.5138888888888888,0.6345526167698368
0.903645833333333,0.5004574565416287,0.7384259259259256,0.6855374226223974
0.9027777777777777,0.41262580054894804,0.7060185185185186,0.5548677546426561
0.7022569444444438,0.30466605672461133,0.4004629629629628,0.4343275182892514
0.6219618055555554,0.20128087831656005,0.708333333333333,0.49701744513224533
0.7387152777777777,0.4007319304666057,0.6226851851851847,0.7832301631963985
0.41102430555555625,0.15187557182067724,0.6689814814814814,0.6070906021384355
0.6137152777777777,0.2598353156450137,0.6388888888888888,0.5448508722566123
0.45616319444444464,0.14913083257090576,0.5092592592592595,0.6634777715250422
0.6896701388888884,0.3696248856358646,0.5416666666666665,0.6052898142937535
1.0,0.9643183897529735,1.0,1.0
0.9019097222222223,0.6651418115279049,0.5879629629629628,0.8560495216657287
0.8993055555555554,0.5946935041171091,0.7314814814814814,0.6908272369161508
0.8177083333333339,0.5086916742909424,0.6342592592592591,0.783342712436691
0.8168402777777768,0.45654162854528857,0.6481481481481479,0.720090039392234
0.904947916666667,0.5782250686184813,0.8425925925925926,0.7466516601012942
0.8975694444444438,0.43092406221408996,0.5601851851851851,0.6793472144063026
0.842447916666667,0.3641354071363223,0.5763888888888888,0.5531795160382666
0.8237847222222223,0.34858188472095164,0.4259259259259256,0.5979741136747327
0.8988715277777786,0.5242451967063131,0.8310185185185182,0.6930782217220033
0.9058159722222214,0.8261665141811529,0.8194444444444446,0.9014068655036578
0.6875000000000009,0.10064043915828025,0.3564814814814814,0.4025886325267305
0.5008680555555554,0.0,0.4884259259259256,0.39414743950478326
0.47265625,0.3064958828911255,0.7523148148148144,0.40056274620146315
0.8337673611111116,0.10064043915828025,0.7291666666666665,0.4441193021947101
1.0,0.9652333028362308,1.0,0.8345526167698367
1.0,0.976212259835316,0.958333333333333,0.9777152504220596
0.9809027777777777,1.0000000000000002,1.0,1.0
0.7048611111111107,0.7355901189387009,0.7638888888888888,0.8033764772087788
0.8194444444444438,0.7639524245196709,0.7476851851851851,0.9441755768148565
0.9778645833333339,1.0000000000000002,0.8356481481481479,0.9635340461451884
0.9179687500000009,1.0000000000000002,0.9282407407407405,1.0
1.0,0.9505946935041174,1.0,1.0
0.904947916666667,0.7987191216834402,0.9560185185185186,0.8713562183455261
0.23567708333333304,0.3019213174748401,0.7638888888888888,0.3702870005627461
0.45703125,0.211344922232388,0.38657407407407396,0.3679234665166009
0.67578125,0.6276303751143646,0.5648148148148144,0.7752391671356218
0.23741319444444464,0.42451967063129015,0.5624999999999996,0.6144063027574564
0.8133680555555554,0.989021043000915,0.800925925925926,1.0
0.3927951388888884,0.8883806038426352,0.6435185185185186,0.8781091727630839
0.5312499999999991,0.6459286367795058,0.5532407407407405,0.9259425998874506
0.8888888888888884,1.0000000000000002,0.9837962962962958,1.0
0.8975694444444438,0.5754803293687103,0.5995370370370368,0.7175014068655037
1.0,0.7108874656907596,0.6041666666666665,1.0
1.0,0.9899359560841723,0.8773148148148149,1.0
1.0,0.7822506861848126,0.8472222222222219,1.0
0.8168402777777768,0.5599268069533396,0.6226851851851847,0.6639279684862127
0.7352430555555554,0.39890210430009176,0.4837962962962963,0.6537985368598762
0.7274305555555554,0.19121683440073212,0.5092592592592595,0.5505908835115363
0.8541666666666661,0.38517840805123527,0.657407407407407,0.9145751266178952
1.0,1.0000000000000002,0.8518518518518516,1.0
0.45225694444444464,0.2625800548947852,0.8217592592592591,0.6864378165447382
0.3693576388888893,0.20860018298261696,0.7962962962962958,0.5725379853685988
0.35460069444444464,0.30100640439158277,0.8402777777777777,0.4829487900956668
0.4921874999999991,0.5590118938700823,0.6504629629629628,0.4637028700056274
0.42491319444444464,0.623970722781336,0.7870370370370368,0.39876195835678097
0.38237847222222143,0.5608417200365965,0.7453703703703702,0.349127743387732
0.5490451388888893,0.6367795059469352,0.7476851851851851,0.7150253235790658
0.4605034722222223,0.15004574565416307,0.5972222222222219,0.4416432189082724
0.8407118055555545,0.8087831655992681,1.0,1.0
0.7226562500000009,0.9972552607502292,1.0,0.6616769836803602
0.4088541666666661,0.25434583714547143,0.6550925925925926,0.23995498030388296
0.2556423611111107,0.36870997255260773,0.5624999999999996,0.4667416994935283
0.24045138888888928,0.37145471180237877,0.800925925925926,0.2655036578503095
0.34895833333333304,0.25251601097895704,0.5046296296296293,0.17884074282498585
0.41145833333333304,0.4849039341262582,0.6759259259259256,0.11570061902082163
0.23958333333333304,0.35224153705398,0.4351851851851851,0.2302757456387169
0.0,0.5434583714547121,0.4282407407407405,0.1917839054586381
0.43446180555555536,0.5215004574565416,0.46990740740740744,0.2364659538548114
0.26909722222222054,0.47118023787740193,0.583333333333333,0.26584130557118735
0.4713541666666661,0.27904849039341273,0.7476851851851851,0.3170512099043331
0.28211805555555447,0.5141811527904852,0.7847222222222223,0.43646595385481146
0.5069444444444438,0.5992680695333945,0.5347222222222223,0.39268429938097915
0.41319444444444375,0.3952424519670632,0.7592592592592595,0.22982554867754634
0.23741319444444464,0.45562671546203126,0.6458333333333335,0.13505908835115366
0.4453125,0.4537968892955171,0.4861111111111107,0.2309510410804727
0.5217013888888884,0.29002744739249775,0.625,0.07011817670230724
0.5321180555555554,0.15553522415370535,0.6180555555555554,0.13719752391671358
0.4375,0.4849039341262582,0.5,0.3202025886325267
0.4882812499999991,0.4162854528819764,0.5,0.046707934721440636
0.0,0.27721866422689856,0.636574074074074,0.004276871131119853
0.24305555555555536,0.3074107959743826,0.5532407407407405,0.07968486212718062
0.6644965277777768,1.0000000000000002,1.0,0.8892515475520539
0.5980902777777786,0.2296431838975299,0.5300925925925926,0.5848058525604951
1.0,0.3000914913083259,0.4004629629629628,0.4499718626899267
0.9474826388888893,0.3641354071363223,0.4861111111111107,0.288351153629713
0.7699652777777777,0.32204940530649595,0.5671296296296298,0.31840180078784464
0.7725694444444438,0.3696248856358646,0.33333333333333304,0.377265053460889
0.7456597222222214,0.4089661482159197,0.35416666666666696,0.46404051772650523
0.8285590277777786,0.3760292772186644,0.43287037037037024,0.36769836803601574
0.8689236111111107,0.4318389752973468,0.4097222222222219,0.24693303320202586
0.856770833333333,0.2936870997255263,0.34490740740740744,0.23860438942037143
0.9084201388888884,0.3723696248856361,0.21064814814814792,0.37073719752391665
0.5516493055555562,0.15279048490393432,0.3912037037037033,0.3075970737197523
0.7282986111111116,0.32845379688929555,0.800925925925926,0.4213843556555994
0.9557291666666661,0.9002744739249773,1.0,1.0
0.8637152777777768,0.49222323879231467,0.5810185185185182,0.7423747889701744
0.7300347222222223,0.5718206770356817,0.5416666666666665,0.8933033202025886
0.6527777777777777,0.48215919487648673,0.5671296296296298,0.7523916713562182
0.5525173611111107,0.44373284537968893,0.5856481481481484,0.671693866066404
0.4240451388888893,0.6752058554437328,0.5486111111111112,0.6984805852560494
0.7647569444444438,0.6129917657822508,0.4884259259259256,0.5468767585818795
0.7947048611111107,0.49954254345837157,0.4004629629629628,0.40889138998311747
0.60546875,0.5709057639524244,0.4837962962962963,0.6965672481710747
0.5876736111111107,0.45471180237877395,0.37037037037037024,0.48351153629713006
0.3090277777777768,0.6129917657822508,0.5902777777777777,0.623297692740574
0.4978298611111116,0.5096065873741995,0.4814814814814814,0.5504783342712436
0.7022569444444438,0.6834400731930468,0.375,0.6303882948790096
0.5243055555555554,0.7429094236047578,0.5648148148148144,0.7002813731007316
0.6137152777777777,0.4656907593778592,0.3726851851851847,0.5843556555993246
0.9409722222222214,1.0000000000000002,1.0,0.99786156443444
0.6289062499999991,0.43092406221408996,0.45833333333333304,0.7132245357343838
0.598958333333333,0.39341262580054903,0.37962962962962976,0.7449634214969048
0.4470486111111107,0.44281793229643185,0.6018518518518516,0.8373663477771525
0.3420138888888875,0.4080512351326626,0.4907407407407409,0.5502532357906584
0.7200520833333339,0.48032936870997256,0.4398148148148149,0.7782779966235227
0.3498263888888884,0.46935041171088754,0.46990740740740744,0.8871131119864941
0.34635416666666696,0.5233302836230562,0.4189814814814814,0.7789532920652784
0.18229166666666696,0.4473924977127175,0.6388888888888888,0.5211029825548676
0.7300347222222223,0.6724611161939618,0.574074074074074,0.7480022509848059
0.700520833333333,0.5160109789569993,0.5023148148148144,0.7490151941474394
0.47960069444444375,0.4913083257090578,0.5532407407407405,0.6783342712436691
0.7838541666666661,0.8984446477584636,0.8194444444444446,1.0
0.8472222222222214,1.0000000000000002,1.0,0.9750140686550366
0.8789062499999991,0.6312900274473929,0.6805555555555554,0.6516601012943162
0.8984375,0.6175663311985362,0.6527777777777777,0.6111423747889702
0.8576388888888884,0.6779505946935043,0.7430555555555554,0.7272931907709623
0.9314236111111107,0.7200365965233304,0.5972222222222219,0.6865503657850309
0.8285590277777786,0.7493138151875574,0.6782407407407405,0.8732695554305008
0.796875,0.5507776761207686,0.5624999999999996,0.7491277433877321
0.8328993055555545,0.5837145471180238,0.5092592592592595,0.31907709622960045
1.0,1.0000000000000002,0.8819444444444442,1.0
1.0,0.9972552607502292,1.0,1.0
1.0,1.0000000000000002,0.6944444444444442,1.0
0.7473958333333339,0.6870997255260753,0.6736111111111107,0.545526167698368
0.8519965277777768,0.6944190301921318,0.6041666666666665,0.48891389983117617
0.7222222222222223,0.6514181152790488,0.4537037037037037,0.2841868317388857
0.7404513888888884,0.5306495882891127,0.520833333333333,0.2167698368036015
0.9683159722222214,0.9075937785910342,0.875,0.6900393922341024
0.6254340277777777,0.5224153705397987,0.2777777777777777,0.568823860438942
0.7769097222222232,0.8398902104300092,0.8680555555555554,0.8065278559369724
0.6866319444444429,0.5690759377859107,0.5023148148148144,0.6848621271806414
0.6979166666666679,0.8133577310155538,0.5162037037037037,0.3697242543612831
0.6809895833333339,0.7182067703568165,0.5925925925925926,0.70106921778278
0.7921006944444446,0.8764867337602931,0.6111111111111112,0.6862127180641531
0.4743923611111107,0.544373284537969,0.45138888888888884,0.4266741699493528
0.7573784722222223,0.6953339432753891,0.37037037037037024,0.3242543612830613
0.6940104166666661,0.6550777676120769,0.4675925925925921,0.5822172200337647
0.18055555555555625,0.4967978042086003,0.4398148148148149,0.42003376477208776
0.4900173611111107,0.5041171088746572,0.3402777777777777,0.4366910523353966
0.8363715277777786,1.0000000000000002,0.8703703703703702,1.0
0.7647569444444438,0.8115279048490396,0.5162037037037037,0.7983117613956106
0.8654513888888893,0.998170173833486,0.8819444444444442,0.7458638154192458
0.735677083333333,0.8737419945105218,0.5717592592592591,0.6292628024760833
0.34722222222222143,0.5864592863677951,0.6157407407407405,0.2481710748452448
0.7074652777777777,0.582799634034767,0.6736111111111107,0.5108610016882387
0.5646701388888893,0.7291857273559013,0.6828703703703702,0.6580754079909961
0.734375,0.7419945105215004,0.7662037037037037,0.42329769274057405
0.4331597222222223,0.4784995425434586,0.5046296296296293,0.32695554305008434
0.3394097222222223,0.5873741994510522,0.6041666666666665,0.315588069780529
0.5954861111111116,0.666971637694419,0.6342592592592591,0.3170512099043331
0.15190972222222143,0.4775846294602013,0.4814814814814814,0.5188519977490151
0.3072916666666661,0.5489478499542544,0.44907407407407396,0.30264490714687675
0.6493055555555562,0.6440988106129919,0.6064814814814814,0.34102419808666284
0.2790798611111107,0.5782250686184813,0.6018518518518516,0.2936409679234665
0.6163194444444446,0.6440988106129919,0.43055555555555536,0.4234102419808665
0.7452256944444446,1.0000000000000002,1.0,1.0
0.5360243055555554,0.5324794144556273,0.5231481481481479,0.44670793472144066
0.5186631944444446,0.512351326623971,0.6944444444444442,0.6225098480585256
0.71484375,0.3211344922232391,0.4861111111111107,0.7251547552054023
0.3580729166666661,0.26989935956084166,0.3912037037037033,0.44119302194710186
0.4375,0.4025617566331201,0.47685185185185164,0.6052898142937535
0.6961805555555554,0.534309240622141,0.7569444444444442,0.49206527855936977
0.43836805555555536,0.4318389752973468,0.6550925925925926,0.4861001688238604
0.571614583333333,0.4913083257090578,0.7106481481481479,0.6678671918964547
0.39019097222222143,0.5288197621225985,0.5486111111111112,0.7180641530669667
0.5798611111111107,0.5608417200365965,0.7384259259259256,0.6585256049521666
0.4331597222222223,0.3815187557182069,0.5949074074074074,0.43005064715813157
0.6623263888888884,0.5068618481244282,0.6435185185185186,0.476871131119865
0.4548611111111107,0.32753888380603846,0.6666666666666665,0.8250984805852559
