indeks_pembangunan_manusia
0.4711494775102225
0.565651976374375
0.48841435711040404
0.6069968196274416
0.52839618355293
0.7682871422080866
0.6901408450704221
0.765106769650159
0.634711494775102
0.7242162653339386
0.598818718764198
0.47160381644706906
0.510676965015902
0.6206269877328481
0.594729668332576
0.5992730577010446
0.763289413902771
0.7773739209450246
1.0
0.900954111767378
0.9391185824625166
0.9645615629259425
0.42753293957292104
0.312130849613812
0.493866424352567
0.629713766469786
0.6006360745115851
0.7705588368923215
0.8491594729668326
0.72694229895502
0.630168105406633
0.7542026351658335
0.7078600636074506
0.8309859154929575
0.8555202180826891
0.6597001363016806
0.292139936392549
0.593366651522035
0.5402089959109491
0.6537937301226711
0.638800545206724
0.573375738300772
0.6333484779645611
0.574738755111313
0.6874148114493406
0.7242162653339386
0.315765561108587
0.2730577010449795
0.7955474784189005
0.586097228532485
1.0
0.8764198091776465
1.0
0.9045888232621531
0.8518855065879141
0.5901862789641075
0.247160381644707
0.6247160381644705
0.5879145842798725
0.543389368468878
0.74011812812358
0.6778736937755561
0.74011812812358
0.591094956837801
0.47432985006815054
0.585642889595638
0.697410268059973
0.5679236710586095
1.0
0.994547932757837
0.760109041344843
0.980009086778737
1.0
1.0
0.9286687869150381
0.635165833711949
0.606542480690595
0.4675147660154475
0.7223989095865515
0.785552021808269
0.7519309404815986
0.605633802816901
0.7850976828714216
0.594729668332576
0.43571104043616504
1.0
0.816447069513857
0.6746933212176285
0.5960926851431165
0.6179009541117675
0.605633802816901
0.606542480690595
0.4070876874148115
0.5297592003634706
0.5879145842798725
0.607451158564289
1.0
0.861426624261699
0.6051794638800545
0.497955474784189
0.5701953657428436
0.5184007269422986
0.4802362562471605
0.521581099500227
0.497955474784189
0.407996365288505
0.6029077691958196
0.502953203089505
0.408450704225352
0.4066333484779645
0.40481599273057656
1.0
0.8527941844616076
0.5797364834166285
0.840527033166742
0.646069968196274
0.66424352567015
0.5720127214902315
0.48568832348932256
0.48069059518400703
0.557928214447978
0.50068150840527
0.541117673784643
0.5134029986369826
1.0
0.5188550658791455
0.46206269877328454
0.5424806905951836
0.6142662426169916
0.6319854611540205
0.5115856428895955
0.497046796910495
0.5601999091322121
0.453430258973194
0.6324398000908675
0.36119945479327553
0.4597910040890505
0.3775556565197635
0.9482053611994545
0.9391185824625166
0.7255792821444795
0.7419354838709671
0.5797364834166285
0.6369831894593361
0.4915947296683325
0.6892321671967285
1.0
0.7187641980917765
0.8182644252612445
0.7505679236710581
0.44298046342571507
0.571104043616538
1.0
1.0
0.7133121308496135
1.0
1.0
1.0
1.0
1.0
0.6401635620172645
0.49068605179463853
0.40254429804634206
0.7292139936392545
0.473421172194457
0.457519309404816
0.6524307133121305
0.5920036347114945
0.602453430258973
0.5197637437528391
0.703771013175829
0.525215810995002
0.591094956837801
0.6542480690595185
0.666060881417537
0.820990458882326
0.54157201272149
0.5311222171740115
0.9159472966833251
0.8464334393457511
1.0
0.8527941844616076
1.0
1.0
0.9890958655156741
0.7623807360290775
0.69922762380736
0.642435256701499
0.7346660608814171
0.5701953657428436
0.5202180826896865
0.6215356656065425
0.7537482962289865
0.530667878237165
0.6251703771013175
0.8050885960926846
0.9041344843253065
0.9522944116310765
0.6487960018173555
0.8914129940935935
0.7910040890504311
0.6269877328487046
0.5879145842798725
0.6451612903225805
0.7223989095865515
0.8641526578827801
0.7342117219445701
0.7442071785552016
0.7923671058609716
0.6197183098591545
0.7346660608814171
0.5683780099954565
0.622898682417083
0.469786460699682
0.569741026805997
0.466151749204907
1.0
1.0
1.0
1.0
0.8641526578827801
0.8782371649250336
0.822353475692867
1.0
0.6156292594275325
1.0
1.0
0.5679236710586095
0.6728759654702405
0.6378918673330305
0.768741481144934
0.6724216265333935
0.739209450249886
0.6574284416174461
0.462517037710132
0.497501135847342
0.6778736937755561
0.46796910495229405
0.52112676056338
0.4588823262153565
0.5724670604270785
1.0
0.8105406633348475
0.7682871422080866
0.7278509768287136
0.6942298955020441
0.8050885960926846
0.6715129486597
0.597910040890504
0.574738755111313
0.765106769650159
0.921853702862335
0.3661971830985915
0.2925942753293955
0.4666060881417531
0.49613811903680105
1.0
1.0
1.0
0.805997273966379
0.885052248977737
1.0
1.0
1.0
0.930940481599273
0.396637891867333
0.34166288050885907
0.7151294865970015
0.48614266242616955
0.9890958655156741
0.765561108587006
0.7174011812812355
1.0
0.7428441617446615
0.8968650613357565
1.0
0.9791004089050426
0.7005906406179006
0.595184007269423
0.5097682871422076
0.739663789186733
1.0
0.566106315311222
0.486597001363017
0.4870513402998635
0.5533848250795095
0.558382553384825
0.481144934120854
0.703316674238982
0.405724670604271
1.0
0.893684688777828
0.34211721944570606
0.42526124488868655
