hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
1,"(3,)",tanh,0.0001,100,0.09762566828811593,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944833630590562
1,"(3,)",tanh,0.0001,200,0.09762566828811593,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944833630590562
1,"(3,)",tanh,0.0001,100,0.005252695727686776,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5947017052718185
1,"(3,)",tanh,0.0001,200,0.005509494759478811,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944833688192478
1,"(3,)",tanh,0.001,100,0.008736312009917516,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5960016681231558
1,"(3,)",tanh,0.001,200,0.009085772136993547,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944924295948127
1,"(3,)",tanh,0.001,100,0.013905610878207318,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5943843953423211
1,"(3,)",tanh,0.001,200,0.013874214992035117,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944806783702784
1,"(3,)",tanh,0.001,100,0.09762566828811593,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944833630590562
1,"(3,)",tanh,0.001,200,0.09762566828811593,"[[[np.float64(1.2837001322993356), np.float64(-0.8440484337502404), np.float64(3.034863803920472)], [np.float64(1.2837226771474404), np.float64(-0.4911515463618612), np.float64(2.4689836683437147)], [np.float64(1.5898207591361775), np.float64(-0.8777460506900416), np.float64(2.850664027991984)], [np.float64(0.3565529082611072), np.float64(0.008710706841593635), np.float64(1.2722964020593754)]]]","[[0.9726397579685353, 0.5432159048234017, np.float64(3.5698928949101)]]","[np.float64(0.04152359046354763), np.float64(0.9069943125198563), np.float64(0.9960723299342674)]",0.5944833630590562
