hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
2,"(2, 2)",sigmoid,0.001,200,0.11950442351711019,"[[[np.float64(1.143353419133683), np.float64(1.626143006321436)], [np.float64(0.9500962343326721), np.float64(1.5097200012373966)], [np.float64(1.3845721110006668), np.float64(1.2011115128664784)], [np.float64(1.3682854778114049), np.float64(0.7344426230414928)]], [[np.float64(-3.9464524874393314), np.float64(0.4658335619246359)], [np.float64(-3.6986050999117506), np.float64(-0.07336231818940342)]]]","[[0.5595039074118688, np.float64(1.923194347279956)], [0.10275150595270244, np.float64(-0.1369261574012791)]]","[np.float64(0.6347018836874939), np.float64(0.08927765201580898)]",0.828338218625326
2,"(2, 2)",tanh,0.0001,100,0.08962724973611727,"[[[np.float64(0.8767685430399093), np.float64(0.12510484401692729)], [np.float64(0.42274738175417653), np.float64(0.031627948195739414)], [np.float64(0.09524150960514145), np.float64(0.7799627879291369)], [np.float64(0.8630800221296617), np.float64(0.011729445222340651)]], [[np.float64(0.21957896112631944), np.float64(-0.5796179372758056)], [np.float64(-0.07220447118429414), np.float64(0.25310801642225056)]]]","[[0.6399943042916149, np.float64(0.010400099788016157)], [0.8044474605154978, np.float64(0.022053586678637032)]]","[np.float64(0.9900997658556615), np.float64(0.9109251262892443)]",0.3306322947715723
2,"(2, 2)",tanh,0.0001,200,0.0987417905945721,"[[[np.float64(0.5355510258167092), np.float64(0.9454676239790646)], [np.float64(0.2636037718708273), np.float64(0.4607635927517672)], [np.float64(0.5584726688763227), np.float64(0.9822809605510331)], [np.float64(0.4280378872601863), np.float64(0.4335755546382386)]], [[np.float64(-0.7423923322117053), np.float64(0.5146017484679827)], [np.float64(-0.524679390756714), np.float64(0.22856447867001495)]]]","[[0.719960257611579, np.float64(0.18522444332429616)], [0.6842576620770577, np.float64(0.1348226051946267)]]","[np.float64(0.34396640277430945), np.float64(0.026380820355695275)]",0.8448755724215073
2,"(2, 2)",tanh,0.001,100,0.06277842220924953,"[[[np.float64(0.4083315263913478), np.float64(-0.1397505351027039)], [np.float64(0.5710777385283554), np.float64(0.24335375471940207)], [np.float64(-0.1767943874272668), np.float64(-0.07285742865226576)], [np.float64(-0.006461691921418886), np.float64(0.24927758219740176)]], [[np.float64(0.5351681785460373), np.float64(0.4655670937629591)], [np.float64(0.6163161097142021), np.float64(0.27554616276050636)]]]","[[0.4215852836993733, np.float64(-0.21808510881561727)], [0.8852588092079954, np.float64(0.0804617803084409)]]","[np.float64(0.4031632362081045), np.float64(0.6076655656431607)]",0.12996515872471925
2,"(2, 2)",tanh,0.001,200,0.07507495154622118,"[[[np.float64(-0.09696933844349577), np.float64(0.6800419864509235)], [np.float64(0.4118245484237385), np.float64(0.7799177030219572)], [np.float64(0.795873706418219), np.float64(0.8397708171219368)], [np.float64(0.05966943487016908), np.float64(0.8583156737755289)]], [[np.float64(0.9538569192845491), np.float64(-0.07200940248557895)], [np.float64(0.27311694079918364), np.float64(-0.40949173057780375)]]]","[[0.6283946375083004, np.float64(0.1960506900815296)], [0.7816104523702079, np.float64(-0.19062966646953905)]]","[np.float64(0.5773633168244546), np.float64(0.7489932389463265)]",0.5788069716374865
2,"(2, 3)",relu,0.0001,100,0.09765598600069696,"[[[np.float64(0.3095817438734018), np.float64(0.3461745573944795)], [np.float64(-0.005511406356940458), np.float64(0.5478199655717737)], [np.float64(0.5651324267943396), np.float64(0.8782558694639817)], [np.float64(0.34960080494512), np.float64(0.30485010745663693)]], [[np.float64(0.4951651177711286), np.float64(-0.06661546239476368), np.float64(0.5736768150923515)], [np.float64(0.1396615205796366), np.float64(-0.17727592448166626), np.float64(0.07236521999715922)]]]","[[0.6495370045697848, np.float64(0.39222519613402573)], [0.16826287203283152, 0.8460193628469818, np.float64(0.806567576117014)]]","[np.float64(0.08246768473922647), np.float64(0.4352157360270598), np.float64(0.014743770554933424)]",0.27743025606269467
2,"(2, 3)",relu,0.0001,200,0.20075901047340416,"[[[np.float64(0.14633025622115214), np.float64(0.39147153849730854)], [np.float64(-0.02278890149541822), np.float64(0.23081756690478725)], [np.float64(0.40719427309816625), np.float64(0.6078747286991109)], [np.float64(0.798487135511622), np.float64(0.9138977191486235)]], [[np.float64(0.11698275507950576), np.float64(0.018684792378464266), np.float64(0.14588492693038654)], [np.float64(-0.3246616132055266), np.float64(-0.4259335366954786), np.float64(-0.06971549586020245)]]]","[[0.2879824976911557, np.float64(0.8882045695445566)], [0.3472148476428276, 0.8824015364390809, np.float64(-0.15129050243684872)]]","[np.float64(0.17634911843042117), np.float64(0.02535109237260795), np.float64(0.12353050248427594)]",0.8378851887537185
2,"(2, 3)",relu,0.001,100,0.24542233748440428,"[[[np.float64(-21.73607338740649), np.float64(-28.192586874220343)], [np.float64(-18.860720823219893), np.float64(-24.38446541097816)], [np.float64(-20.156794679284037), np.float64(-25.685727889939226)], [np.float64(-18.070813809572943), np.float64(-23.52858931356316)]], [[np.float64(-55.08773198380813), np.float64(-50.949609741332694), np.float64(-23.50497451384289)], [np.float64(-68.22213477888495), np.float64(-63.59556917292326), np.float64(-29.471864139522722)]]]","[[0.2384415575162263, np.float64(-53.25965464218287)], [0.24200352284095517, 0.10807739997337074, np.float64(-12.755425278306006)]]","[np.float64(0.882650311705115), np.float64(0.8236758508031847), np.float64(0.3812960067444513)]",0.6020014913494847
2,"(2, 3)",relu,0.001,200,0.6765330009244872,"[[[np.float64(-18.069102377427857), np.float64(-12.456188158981082)], [np.float64(-16.193762874348664), np.float64(-10.491234733443678)], [np.float64(-16.616359711440662), np.float64(-10.84295468547673)], [np.float64(-14.745156213331372), np.float64(-9.86124842194922)]], [[np.float64(-59.93253141060503), np.float64(-53.32532107459793), np.float64(-19.700212629019948)], [np.float64(-57.9526953681753), np.float64(-51.938271745598016), np.float64(-18.356157937706058)]]]","[[0.9832809305457848, np.float64(-23.322164590949)], [0.256749928382341, 0.6543685450175667, np.float64(-7.324035651253158)]]","[np.float64(0.7139118528395937), np.float64(0.5697549668103233), np.float64(0.23403616672152325)]",0.7100887548737382
2,"(2, 3)",sigmoid,0.0001,100,0.1378460636059705,"[[[np.float64(0.2888283475452141), np.float64(0.5873730822838794)], [np.float64(0.7506192137238078), np.float64(0.016601952070583657)], [np.float64(0.44673002748246676), np.float64(0.7251075543735068)], [np.float64(0.4811578054577885), np.float64(0.5225453920049644)]], [[np.float64(0.4212433182298021), np.float64(0.8095845107394051), np.float64(0.033598626169810714)], [np.float64(0.1622726588262795), np.float64(0.24974104576274556), np.float64(0.8236350812138331)]]]","[[0.9690136263302372, np.float64(0.7366487629292465)], [0.9108602800723012, 0.6578024595097489, np.float64(0.04938604830700177)]]","[np.float64(0.0796354355307272), np.float64(0.5025001575436706), np.float64(0.3191615125208026)]",0.3776529391651244
2,"(2, 3)",sigmoid,0.0001,200,0.18754102437645748,"[[[np.float64(0.39206373406555184), np.float64(0.289715279286938)], [np.float64(0.3426868802825348), np.float64(0.2238301346973661)], [np.float64(0.8146837142327662), np.float64(0.07284529211713009)], [np.float64(0.8320979847478345), np.float64(0.3730365660937606)]], [[np.float64(0.3218784187042696), np.float64(0.14714828609782665), np.float64(-0.306522560415395)], [np.float64(0.08597781896698237), np.float64(-0.5136596792948331), np.float64(-0.06808856220484609)]]]","[[0.7971348644248206, np.float64(0.5925044509424248)], [0.20082859217975946, 0.6044422624611591, np.float64(-1.3346115086999746)]]","[np.float64(0.13364854523688968), np.float64(0.6308677947721386), np.float64(0.9346035898770197)]",0.948368553388733
2,"(2, 3)",sigmoid,0.001,100,0.10552562666506433,"[[[np.float64(0.49986179507276307), np.float64(1.2355303340837676)], [np.float64(1.127077193871042), np.float64(0.46466858852369003)], [np.float64(0.9815061072994469), np.float64(0.5149843283910174)], [np.float64(1.0692043666228437), np.float64(0.7245980772979665)]], [[np.float64(-1.356774511651403), np.float64(-1.4632965613144255), np.float64(-2.213069079454767)], [np.float64(-1.2517800261124965), np.float64(-1.60249767797541), np.float64(-2.069410938259011)]]]","[[0.6221757869392122, np.float64(1.4917241509885273)], [0.41952476132098415, 0.718060494788401, np.float64(-2.9145987827826554)]]","[np.float64(0.5505092122798071), np.float64(0.6598110782033582), np.float64(0.7325808262459614)]",0.5501795618792449
2,"(2, 3)",sigmoid,0.001,200,0.11766057091504596,"[[[np.float64(0.557788484228097), np.float64(0.6875775643737504)], [np.float64(1.1789144923889072), np.float64(0.5713085994696256)], [np.float64(0.5331322055370156), np.float64(0.9358021049967113)], [np.float64(1.1440724160014706), np.float64(0.9111911709540395)]], [[np.float64(-2.465729224313541), np.float64(-1.0520220069530564), np.float64(-0.7486157829798575)], [np.float64(-2.336850594792297), np.float64(-1.3011826275202403), np.float64(-0.3272432686639385)]]]","[[0.5569089199017471, np.float64(1.4051877792733223)], [0.7504858385345102, 0.6667509504620905, np.float64(-0.961582419855137)]]","[np.float64(0.4417166271236991), np.float64(0.20787655289664767), np.float64(0.17670772174338906)]",0.7734650802581237
2,"(2, 3)",tanh,0.0001,100,0.08667986226126774,"[[[np.float64(0.8904396742873941), np.float64(0.5012513282444434)], [np.float64(-0.03607008279798021), np.float64(0.061417565373234534)], [np.float64(0.3925398487351376), np.float64(0.3981380284900034)], [np.float64(0.5186361359534921), np.float64(0.8856350216580361)]], [[np.float64(0.9186592382049075), np.float64(0.4132183856433561), np.float64(-0.042266248280358396)], [np.float64(0.45342129612452386), np.float64(0.1086512759025475), np.float64(-0.4098958202589937)]]]","[[0.00037160137695058104, np.float64(0.8728012192757033)], [0.8953266648211968, 0.05729130397973481, np.float64(0.09233056217405937)]]","[np.float64(0.07510388686411765), np.float64(0.24135626681321679), np.float64(0.8706957321480083)]",0.8019847156502155
2,"(2, 3)",tanh,0.0001,200,0.09939898049514406,"[[[np.float64(-0.19576071211342694), np.float64(0.5134763419885489)], [np.float64(0.36983958267763717), np.float64(0.7954227737536415)], [np.float64(-0.18677948826991997), np.float64(0.1227398690927422)], [np.float64(0.2921318910158409), np.float64(0.48844522813117286)]], [[np.float64(-0.0660465200190328), np.float64(-0.1645680792149977), np.float64(0.6411115218335987)], [np.float64(-0.04347126428161001), np.float64(-0.934100377242457), np.float64(0.801733365463188)]]]","[[0.722419757028003, np.float64(0.936590603590665)], [0.015901434146399662, 0.7094852173614399, np.float64(0.5279446238845061)]]","[np.float64(0.33302746916087417), np.float64(0.6840584498616684), np.float64(0.01195929585350867)]",0.9224106623782586
2,"(2, 3)",tanh,0.001,100,0.0743922828696061,"[[[np.float64(-0.2636932890552115), np.float64(-0.24487837847454896)], [np.float64(0.40877077539190804), np.float64(0.4530437866467058)], [np.float64(0.6570775833758277), np.float64(-0.19369977711160757)], [np.float64(0.5226033264802945), np.float64(0.7284427909532784)]], [[np.float64(0.5698187607055778), np.float64(0.01915352428761884), np.float64(0.9386792148790319)], [np.float64(0.06961530598824141), np.float64(-0.06987224124990188), np.float64(0.4363994179741044)]]]","[[0.7714698830022104, np.float64(0.21136223743766386)], [0.05748031103334095, 0.5038381820112322, np.float64(0.24281021765512617)]]","[np.float64(0.35675962879035233), np.float64(0.936588426687688), np.float64(0.07364422715866617)]",0.028564464533253293
2,"(2, 3)",tanh,0.001,200,0.08756978767459087,"[[[np.float64(0.06599464862613025), np.float64(0.7722341591391005)], [np.float64(0.7876865696521957), np.float64(0.1974180756160936)], [np.float64(-0.0908490729630752), np.float64(0.22480367673668059)], [np.float64(0.0025794738598527616), np.float64(0.8276791098779634)]], [[np.float64(-0.01038656277506658), np.float64(0.31513334219500144), np.float64(-0.2753076696290551)], [np.float64(-0.07416446870166525), np.float64(-0.19987783826770816), np.float64(-0.7762676501536172)]]]","[[0.5785265824416803, np.float64(0.7224388879458474)], [0.9206409908186373, 0.19768973540111934, np.float64(-0.053670398875676636)]]","[np.float64(0.1518381778341503), np.float64(0.4141348698230073), np.float64(0.5892926375182763)]",0.9513520811886774
2,"(2, 4)",relu,0.0001,100,0.09128399614603999,"[[[np.float64(-0.4174259379274681), np.float64(-0.7945203366526521)], [np.float64(0.04148451940256886), np.float64(-0.3134069959815904)], [np.float64(0.39390864385660435), np.float64(0.10551051192943686)], [np.float64(0.4844957576607577), np.float64(-0.6148940220459204)]], [[np.float64(-1.4313982573907233), np.float64(-0.12378839531071219), np.float64(-2.4669261970368006), np.float64(-1.7446144453829964)], [np.float64(-1.1043818626842696), np.float64(-0.8134274898724565), np.float64(-2.438588735404538), np.float64(-1.6569339425151721)]]]","[[0.3231879957850402, np.float64(-0.7183120926484422)], [0.14038283224339265, 0.5582178408771163, 0.34263960214812317, np.float64(-0.5187252951484691)]]","[np.float64(0.5476976251374421), np.float64(0.2679342932987313), np.float64(0.9675985028944083), np.float64(0.62005219500441)]",0.4845747088275574
2,"(2, 4)",relu,0.0001,200,0.5636928279256537,"[[[np.float64(-1.994819767142796), np.float64(-2.5733095051132655)], [np.float64(-1.322552212762359), np.float64(-2.5203131775374317)], [np.float64(-1.5025438678966483), np.float64(-2.6745337149577253)], [np.float64(-0.9207342713019945), np.float64(-2.0078477072395704)]], [[np.float64(-5.066729697860819), np.float64(-1.4655703539264664), np.float64(-3.3934293777885975), np.float64(-4.972624227180191)], [np.float64(-3.5598674185900685), np.float64(-1.631698053297243), np.float64(-3.2054420120287377), np.float64(-3.8527242807034554)]]]","[[0.43819075181692146, np.float64(-5.309473421385225)], [0.4455142867943186, 0.5479221900086976, 0.7012207589307989, np.float64(-2.8152664449667606)]]","[np.float64(0.9282995208207464), np.float64(0.3681066915496599), np.float64(0.6636670374557166), np.float64(0.9490510043348833)]",0.12757162103094113
2,"(2, 4)",relu,0.001,100,1.0567451588339971,"[[[np.float64(-7.276725658567467), np.float64(-11.275661970571297)], [np.float64(-5.626448792790767), np.float64(-10.02266204666813)], [np.float64(-6.035572233455713), np.float64(-10.110393298204883)], [np.float64(-5.444070446127761), np.float64(-9.281805970631826)]], [[np.float64(-4.561721257157289), np.float64(-29.060192155449403), np.float64(-35.42214314325187), np.float64(-18.364834000890824)], [np.float64(-2.1418106335713296), np.float64(-12.656893782653956), np.float64(-15.980982238417623), np.float64(-8.480123363420114)]]]","[[0.9775762808435348, np.float64(-20.93168800473673)], [0.2621764514433601, 0.7348177179325426, 0.5107224954733034, np.float64(-8.395253832773614)]]","[np.float64(0.08552414230626225), np.float64(0.6116456840561132), np.float64(0.7848861534926326), np.float64(0.43076851273262434)]",0.6144064565834526
2,"(2, 4)",relu,0.001,200,0.10529937411291586,"[[[np.float64(-0.7496883037023775), np.float64(-4.7659695142155885)], [np.float64(-0.6379208868256393), np.float64(-4.029624627357931)], [np.float64(-1.5559768615402234), np.float64(-3.615808556672308)], [np.float64(-1.0047561207585332), np.float64(-3.3651288219270716)]], [[np.float64(-12.497913187958499), np.float64(-9.72410581153797), np.float64(-6.35101496033118), np.float64(0.1513553530543857)], [np.float64(-8.072175761395425), np.float64(-6.162260793585215), np.float64(-4.468932171550529), np.float64(0.2164610368972797)]]]","[[0.5062819831964133, np.float64(-8.737232306458534)], [0.6220981577348491, 0.6937335818449525, 0.2652679033250922, np.float64(-0.0017259981802874593)]]","[np.float64(0.5835926983506803), np.float64(0.443073939338382), np.float64(0.30985108252091603), np.float64(0.029897322797932148)]",-0.021826238823783577
2,"(2, 4)",sigmoid,0.0001,100,0.254045792983991,"[[[np.float64(-0.011064695605299817), np.float64(0.3870851625876406)], [np.float64(0.14662242524269165), np.float64(0.16244212141768652)], [np.float64(0.03456478589803147), np.float64(0.0976534124954693)], [np.float64(0.35520743020325585), np.float64(0.8487817714725225)]], [[np.float64(-0.07973122006989279), np.float64(-0.17555456573168984), np.float64(0.16985899143807182), np.float64(0.5964011799588167)], [np.float64(0.6079475258240986), np.float64(-0.21079082897951498), np.float64(0.3840794321768523), np.float64(0.17786730852362886)]]]","[[0.12248220617369532, np.float64(0.4636970674078591)], [0.9586655313272063, 0.20860564392464942, 0.31661380860847455, np.float64(0.6567550226305034)]]","[np.float64(0.5721424611442909), np.float64(0.4786263709109166), np.float64(0.6867105052632875), np.float64(0.3935949424592354)]",0.89584628640335
2,"(2, 4)",sigmoid,0.0001,200,0.17304381250852396,"[[[np.float64(0.14870572605017457), np.float64(0.5438581067755731)], [np.float64(0.781529688770826), np.float64(0.39134875458126817)], [np.float64(0.6648150479507661), np.float64(0.03539867547077292)], [np.float64(0.9995821830222819), np.float64(0.4558274201633788)]], [[np.float64(-0.24935506982600047), np.float64(-1.0139588356391827), np.float64(-0.5430591545221035), np.float64(-0.43566901327834284)], [np.float64(-0.6369634635773452), np.float64(-0.1635213749529613), np.float64(-0.47785407361077276), np.float64(0.4611503454145869)]]]","[[0.699832856587179, np.float64(0.3386940458874639)], [0.5852688973064664, 0.2601569203609235, 0.04062734956772729, np.float64(-0.3935175308398893)]]","[np.float64(0.7756919113129298), np.float64(0.9333158265441189), np.float64(0.8243192383694352), np.float64(0.438627643323339)]",0.2733419506534914
2,"(2, 4)",sigmoid,0.001,100,0.0962878392906922,"[[[np.float64(0.5550865416996352), np.float64(0.6313406342453045)], [np.float64(0.5258996695572644), np.float64(0.4748002824195207)], [np.float64(0.49590478062174137), np.float64(0.7622973015638045)], [np.float64(0.8857484355303231), np.float64(1.1336520530658643)]], [[np.float64(-0.200327726681303), np.float64(-1.9938364712705297), np.float64(0.040703830978258734), np.float64(-0.9883182633184089)], [np.float64(-0.4159348057774547), np.float64(-1.9164907757831686), np.float64(0.23388911119785583), np.float64(-1.591787556950856)]]]","[[0.6811596509523673, np.float64(0.8681768512797637)], [0.33490461948496986, 0.1733360297651011, 0.5098139839509787, np.float64(-2.0059576775625354)]]","[np.float64(0.4358196783236234), np.float64(0.9730223816056721), np.float64(0.11660556532117264), np.float64(0.7594768225243583)]",0.2569535649319621
2,"(2, 4)",sigmoid,0.001,200,0.10833653972986126,"[[[np.float64(3.1389023042333797), np.float64(3.140063262623106)], [np.float64(2.938092754385035), np.float64(2.6090498676757803)], [np.float64(3.384737500242293), np.float64(2.476619879136882)], [np.float64(2.4589711881727916), np.float64(2.3180667820820253)]], [[np.float64(-1.056174694428653), np.float64(-3.727513411259101), np.float64(-5.9622441496788765), np.float64(-1.096093331096148)], [np.float64(-1.0273448436002446), np.float64(-3.6970910683808285), np.float64(-5.659716520900035), np.float64(-0.6634767896356355)]]]","[[0.4258806680821723, np.float64(4.895987117553406)], [0.7398837740692502, 0.1456000791697235, 0.06217697023073998, np.float64(-0.9886576520392467)]]","[np.float64(0.25206327618348534), np.float64(0.5995854557847639), np.float64(0.9388431049335433), np.float64(0.2469965517510502)]",0.6810340336847759
2,"(2, 4)",tanh,0.0001,100,0.1046409606810314,"[[[np.float64(0.41781541699291813), np.float64(0.902596239937107)], [np.float64(0.7521084171791869), np.float64(0.17947917614095568)], [np.float64(0.3828911175951344), np.float64(0.8403931834534788)], [np.float64(0.360584158806824), np.float64(0.5136092859415772)]], [[np.float64(0.07216400057637683), np.float64(0.40834249179021515), np.float64(0.490920777727805), np.float64(-0.05103751533618225)], [np.float64(-0.12092674535992075), np.float64(0.34018466353322574), np.float64(0.6573613667814179), np.float64(-0.657913209884686)]]]","[[0.3045061512043614, np.float64(0.15336832064421024)], [0.4363682187319273, 0.8107928262812162, 0.3887655824412667, np.float64(0.03393009345256405)]]","[np.float64(0.715226037324699), np.float64(0.8253769618984895), np.float64(0.15728109269815901), np.float64(0.8625121250541915)]",0.023306308100031967
2,"(2, 4)",tanh,0.0001,200,0.1299935624183464,"[[[np.float64(0.3298385205475189), np.float64(0.5524602951528743)], [np.float64(0.46740271523702537), np.float64(0.36708082000304715)], [np.float64(0.49848230732234994), np.float64(0.4764873001448277)], [np.float64(0.5419206019887534), np.float64(0.5872000324947275)]], [[np.float64(0.5203773307459657), np.float64(-0.6443533472756491), np.float64(-0.045666270720608984), np.float64(-0.046544607015100374)], [np.float64(0.8738235710799881), np.float64(-0.43439028078278513), np.float64(-0.3920169905651782), np.float64(0.21998900640332286)]]]","[[0.4916804031627314, np.float64(0.17902500108614078)], [0.1470525740921903, 0.39347038723217853, 0.9868619873018305, np.float64(-0.1442035196886008)]]","[np.float64(0.024891259919615657), np.float64(0.7246375407643325), np.float64(0.8542405764830521), np.float64(0.1821986848155727)]",0.5906342843281537
2,"(2, 4)",tanh,0.001,100,0.06718251593763455,"[[[np.float64(0.11185370835866996), np.float64(0.0417954105696581)], [np.float64(0.669598372492205), np.float64(0.11437583522638818)], [np.float64(0.3578045854593736), np.float64(0.4835139288354747)], [np.float64(0.36305798881774276), np.float64(-0.1348954464372416)]], [[np.float64(0.8276742483545803), np.float64(0.48715716219369243), np.float64(0.23244506356149325), np.float64(-0.34207799559464985)], [np.float64(0.9330393520373235), np.float64(0.261846630442478), np.float64(0.15898500961952639), np.float64(0.46435629639332476)]]]","[[0.06533210017439384, np.float64(-0.2430218569096545)], [0.8322583875457383, 0.5538197044967962, 0.16284819576928955, np.float64(0.15703761348848663)]]","[np.float64(0.018272916909512497), np.float64(0.24850021501192718), np.float64(0.5622874571117987), np.float64(0.46380024929905944)]",0.39542159880706057
2,"(2, 4)",tanh,0.001,200,0.08706942514263465,"[[[np.float64(-0.09270907142321091), np.float64(0.2750178268911522)], [np.float64(0.7003846435404754), np.float64(0.3373320668307782)], [np.float64(0.778571743751107), np.float64(0.8083568927443635)], [np.float64(-0.12001760734994979), np.float64(0.8511022326117632)]], [[np.float64(-0.21891714878519097), np.float64(0.7448980584960098), np.float64(0.7279302447993151), np.float64(0.8327640143299835)], [np.float64(-0.7467042273109323), np.float64(0.14142862933122202), np.float64(0.3102721928231791), np.float64(0.19668027787710562)]]]","[[0.514340728838592, np.float64(0.3747319932696801)], [0.020070553768189447, 0.3884181590203408, 0.9871444974260067, np.float64(0.28922633472401316)]]","[np.float64(0.9877942590875444), np.float64(0.5550070213664581), np.float64(0.15575810374240123), np.float64(0.03492472115920185)]",0.7616272255198814
2,"(3, 2)",relu,0.0001,100,0.10017226548792711,"[[[np.float64(-2.950125433407115), np.float64(-1.1781188678917236), np.float64(-0.8593167215955059)], [np.float64(-2.2839025112388724), np.float64(-0.9200571343503476), np.float64(-1.4627445912775947)], [np.float64(-1.9656978231974391), np.float64(-0.2462575179280155), np.float64(-1.4171902935306218)], [np.float64(-1.7243046268168853), np.float64(-0.792971395775149), np.float64(-0.8023033463231869)]], [[np.float64(-4.134924675939166), np.float64(-5.370674493060908)], [np.float64(-3.083505952896627), np.float64(-4.452088425446966)], [np.float64(-2.612288121425941), np.float64(-4.202259831881113)]]]","[[0.9888281264506446, 0.727440338443174, np.float64(-3.2424222696901586)], [0.8418661878119297, np.float64(-2.396298826818238)]]","[np.float64(0.7278373184856093), np.float64(0.9308741103966385)]",0.14868620282787798
2,"(3, 2)",relu,0.0001,200,0.22644830060729862,"[[[np.float64(0.8064778586572297), np.float64(-0.055390718916700644), np.float64(0.2970466669253474)], [np.float64(0.2571196934985905), np.float64(0.2934732627982082), np.float64(-0.018804785111527045)], [np.float64(0.7240079749538947), np.float64(0.0657195754783683), np.float64(0.15162751765139498)], [np.float64(0.4067464337824894), np.float64(0.7536577422140974), np.float64(0.1421670976238784)]], [[np.float64(-0.03489376543557894), np.float64(-0.126694370799726)], [np.float64(-0.4844764808849779), np.float64(0.3390350254602301)], [np.float64(0.3798154097749916), np.float64(0.24681539049888107)]]]","[[0.5986652024534638, 0.6815385533031161, np.float64(-0.24776763569587593)], [0.5368676341631221, np.float64(-0.25127455299741236)]]","[np.float64(0.1726808581987052), np.float64(0.008619258637791229)]",0.8707898749240705
2,"(3, 2)",relu,0.001,100,0.09659854685906574,"[[[np.float64(-18.83512765272464), np.float64(-3.9114952623310404), np.float64(-18.379958211296646)], [np.float64(-16.49335498362093), np.float64(-3.781549325221442), np.float64(-16.395132490139037)], [np.float64(-17.372428438047745), np.float64(-3.953237061172612), np.float64(-16.22130228102558)], [np.float64(-15.773835983716298), np.float64(-3.548955175341331), np.float64(-14.867861844799428)]], [[np.float64(-45.08459935865151), np.float64(-36.522740691331016)], [np.float64(-23.55055245908861), np.float64(-19.193676043383935)], [np.float64(-38.60037589763193), np.float64(-31.257122458285323)]]]","[[0.09914371105896802, 0.2809055785264669, np.float64(-35.12730316152681)], [0.45535932905548804, np.float64(-21.54750613490162)]]","[np.float64(0.9792569569385016), np.float64(0.7959564701873931)]",0.21132552553244296
2,"(3, 2)",relu,0.001,200,0.20679320079926447,"[[[np.float64(-7.014043441227421), np.float64(-1.7661401994506316), np.float64(-1.8067252477878954)], [np.float64(-5.365572414263024), np.float64(-1.5255292537309395), np.float64(-1.3488616880483697)], [np.float64(-6.398045479057928), np.float64(-1.489528351850594), np.float64(-0.9560049217410214)], [np.float64(-5.450791998418064), np.float64(-1.9067439323854574), np.float64(-1.4979992962847426)]], [[np.float64(-8.963134839480304), np.float64(-12.963759274667863)], [np.float64(-15.714629456932045), np.float64(-21.247870630048975)], [np.float64(-5.682189072360618), np.float64(-7.578969125579426)]]]","[[0.27021312709909295, 0.9009531531954502, np.float64(-3.7319110734978658)], [0.45598421356272156, np.float64(-10.370035941780928)]]","[np.float64(0.5091012496525175), np.float64(0.7339986669190248)]",0.6436836136179569
2,"(3, 2)",sigmoid,0.0001,100,0.19357573854926005,"[[[np.float64(0.07388387277347662), np.float64(-0.009057992226216935), np.float64(0.280342109337633)], [np.float64(0.027223454254540334), np.float64(0.5369671580989583), np.float64(0.6431712870519936)], [np.float64(0.694375653745966), np.float64(0.9417426625814768), np.float64(0.15501482530979366)], [np.float64(0.3300400046698519), np.float64(0.8459981804489595), np.float64(0.29548784560380675)]], [[np.float64(-0.1622851317778066), np.float64(0.30304730802647833)], [np.float64(0.39473676280704656), np.float64(-0.5262682611485633)], [np.float64(-0.14232848853716612), np.float64(0.2809678198891493)]]]","[[0.39738819736823083, 0.8907142960514215, np.float64(0.27409709558442785)], [0.31945050210281023, np.float64(-0.403426053138437)]]","[np.float64(0.665771305259657), np.float64(0.8550847448861002)]",0.8776053683951289
2,"(3, 2)",sigmoid,0.0001,200,0.13306518651206856,"[[[np.float64(0.8435934257164202), np.float64(0.20774006795238537), np.float64(1.0087714519484073e-05)], [np.float64(0.8850031731155519), np.float64(0.2988564057845207), np.float64(0.5753191337064124)], [np.float64(-0.016679451558723142), np.float64(0.20583715490644525), np.float64(0.876855960843091)], [np.float64(0.2407532092537848), np.float64(0.39025632618396516), np.float64(0.2062665361157634)]], [[np.float64(0.12836844418876725), np.float64(0.2483988204823112)], [np.float64(0.07581315152965526), np.float64(0.015862325037534923)], [np.float64(-0.14059706429120594), np.float64(0.3838518602113087)]]]","[[0.8829779467051859, 0.24890798234481937, np.float64(0.4381328567832363)], [0.048660493099596414, np.float64(-0.11635930015309269)]]","[np.float64(0.8173702853234452), np.float64(0.5769772758437791)]",0.24822001149347586
2,"(3, 2)",sigmoid,0.001,100,0.12874137673103306,"[[[np.float64(0.36656043652576414), np.float64(0.5091658954631676), np.float64(0.5149674624694884)], [np.float64(0.5664836209920646), np.float64(0.6336089762765952), np.float64(0.14018943078780266)], [np.float64(0.24938450738522785), np.float64(0.7964902061352541), np.float64(0.6213620920922333)], [np.float64(0.26913299760001563), np.float64(0.26304487420196887), np.float64(0.6790142892556935)]], [[np.float64(-0.34935925645843213), np.float64(0.8330512431694157)], [np.float64(-0.05307292698008309), np.float64(0.3207194254267719)], [np.float64(-0.4862890544734328), np.float64(0.49992434612452064)]]]","[[0.40563486486411315, 0.11630171807008038, np.float64(0.4147097736381876)], [0.9339339761887595, np.float64(-0.07254845665469221)]]","[np.float64(0.2000962607601988), np.float64(0.02075769638392202)]",0.8437914640208595
